id,timestamp,latency_ns,url,method,status_code
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.526984972+08:00,824217,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.53127235+08:00,686835,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.536715228+08:00,418565,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.541846147+08:00,398073,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.546960137+08:00,447687,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.552385051+08:00,554947,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.556241306+08:00,473316,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.56129299+08:00,973676,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.566591271+08:00,875383,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.572339365+08:00,974072,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.576917859+08:00,960836,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.581772454+08:00,899321,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.587312494+08:00,715513,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.591803272+08:00,923535,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.59635845+08:00,638754,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.60143418+08:00,410643,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.606432487+08:00,434431,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.611480657+08:00,783021,http://127.0.0.1:8081/bytes/:5,GET,400
